age,birthdate,birthplace,category,hand,height,id,links,name,nationality,photo_url,points,ranking,short_name,side,updated_at,url
17,2009-03-26,,men,,,2023,,Jeremias Pucheta,AR,,32,691,Pucheta,,2026-07-13T14:00:33+02:00,
18,2008-04-19,,men,,,1149,,Jeremy Robert,FR,,190,230,Robert,,2026-07-13T14:00:22+02:00,
41,1985-04-16,Cannes,men,,184,318,,Jeremy Scatena,FR,https://storage.googleapis.com/fantasypadeltour/player-api/jeremy-scatena.webp,3,2310,Scatena,backhand,2026-07-13T14:00:53+02:00,
36,1990-02-15,Marseille,men,,173,319,,Jerome Inzerillo,FR,https://storage.googleapis.com/fantasypadeltour/player-api/jerome-inzerillo.webp,8,1474,Inzerillo,drive,2026-07-13T14:00:46+02:00,
26,1999-11-02,,men,,,762,,Jeronimo Jose Campora,AR,,8,1474,Campora,,2026-07-13T14:00:47+02:00,
35,1990-11-13,,men,,,2419,,Jerzy Janowicz,PL,,49,524,Janowicz,,2026-07-13T14:00:29+02:00,
19,2007-06-15,,men,,,2485,,Jesus Alvarez Hornillo,ES,,7,1680,Alvarez,,2026-07-13T14:00:47+02:00,
29,1997-03-05,,men,,,954,,Jesus Amezcua Virues,MX,,0,3241,Amezcua,,2026-07-13T14:00:59+02:00,
26,2000-04-28,Melilla,men,right,181,105,,Jesus Moya,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jesus-moya.webp,516,112,Moya,backhand,2026-07-13T14:00:19+02:00,https://fantasypadeltour.com/rankings/55/jesus-moya
30,1995-12-19,,men,,,2322,,Jiakai Hu,CN,,8,1474,Hu,,2026-07-13T14:00:46+02:00,
,,,men,,,2539,,Jianfeng Feng,CN,,0,3241,Feng,,2026-07-13T14:00:58+02:00,
26,1999-11-24,,men,,,2545,,Jimmy Barbieux,BE,,10,1329,Barbieux,,2026-07-13T14:00:43+02:00,
39,1986-07-30,,men,,,1350,,Jimmy Devaux,FR,,5,1880,Devaux,,2026-07-13T14:00:51+02:00,
30,1995-09-17,,men,,,2080,,João Francisco Gomes Dos Santos Fernandes,PT,,8,1474,Gomes,,2026-07-13T14:00:47+02:00,
21,2005-02-23,Porto,men,,174,6,,Joao Maria Caiano,PT,,252,201,Caiano,drive,2026-07-13T14:00:21+02:00,
27,1998-10-09,,men,,,1242,,Joao Pessanha,PT,,8,1474,Pessanha,,2026-07-13T14:00:46+02:00,
28,1998-01-21,,men,,,1430,,Joao Vitor Kasten Bachtold,BR,,5,1880,Vitor,,2026-07-13T14:00:50+02:00,
23,2003-06-04,Tandil,men,,175,766,,Joaquin De Astoreca,AR,,211,221,De Astoreca,backhand,2026-07-13T14:00:22+02:00,
21,2005-05-10,Pachuca,men,,184,936,,Joaquin Garcia,MX,,3,2310,Garcia,,2026-07-13T14:00:54+02:00,
25,2001-05-17,Mar del Plata,men,,180,1268,,Joaquin Mazzeo Rubi,AR,,55,498,Mazzeo,backhand,2026-07-13T14:00:28+02:00,
19,2007-04-02,Punta Arenas,men,,176,373,,Joaquin Nicolas Escalona Linz,CL,,91,371,Escalona,backhand,2026-07-13T14:00:26+02:00,
18,2008-04-27,,men,,,1411,,Joa Takala,FI,,33,681,Takala,,2026-07-13T14:00:33+02:00,
26,2000-06-14,Las Palmas,men,,177,1968,,Joel Fernandez Muñoz,ES,,28,750,Fernandez,,2026-07-13T14:00:35+02:00,
30,1995-10-24,,men,,,906,,Joel Losana,ES,,17,983,Losana,,2026-07-13T14:00:39+02:00,
21,2004-10-07,Barcelona,men,,186,137,,Joel Olivera Palos,ES,,278,190,Olivera,drive,2026-07-13T14:00:21+02:00,
33,1992-07-18,,men,,,1495,,Joel Trifunovic,AU,,9,1406,Trifunovic,,2026-07-13T14:00:45+02:00,
33,1993-06-12,Lyon,men,,176,292,,Johan Bergeron,FR,https://storage.googleapis.com/fantasypadeltour/player-api/johan-bergeron.webp,310,178,Bergeron,backhand,2026-07-13T14:00:21+02:00,
33,1993-01-30,Wuppertal,men,,186,530,,Johannes Lindmeyer,DE,,52,512,Lindmeyer,drive,2026-07-15T12:03:13+02:00,
16,2009-11-13,,men,,,1369,,Johan Peloux Marchini,FR,,46,547,Peloux,,2026-07-13T14:00:29+02:00,
31,1994-12-09,,men,,,2547,,John De Waele,NL,,6,1738,De Waele,,2026-07-13T14:00:48+02:00,
,,,men,,,2562,,Jonas Jan Hoffman,CZ,,,,Jan Hoffman,,2026-07-15T21:15:10+02:00,
,,,men,,,2550,,Jonas Trumpler,DE,,,,Trumpler,,2026-07-12T08:05:03+02:00,
25,2000-09-25,Pamplona,men,left,175,79,,Jon Sanz,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jon-sanz.webp,5067,11,Sanz,drive,2026-07-13T14:00:17+02:00,https://fantasypadeltour.com/rankings/20/jon-sanz
38,1987-11-02,,men,,,2323,,Jon Urdangarin Plaza,ES,,0,3241,Urdangarin,,2026-07-13T14:00:58+02:00,
32,1994-04-04,Alberic,men,,,1270,,Jordi Casanova Bataller,ES,,233,209,Casanova,,2026-07-13T14:00:22+02:00,
,,,men,,,2412,,Jordi Munoz,ES,,,,Munoz,,2026-07-09T16:02:55+02:00,
24,2001-11-25,Madrid,men,,178,1404,,Jorge Angles Ponce,ES,,51,518,Angles,backhand,2026-07-13T14:00:29+02:00,
18,2007-10-19,,men,,,2488,,Jorge Correa Cordoba,ES,,36,632,Correa,,2026-07-13T14:00:31+02:00,
42,1984-03-29,,men,,,1491,,Jorge Guillen,AU,,5,1880,Guillen,,2026-07-13T14:00:49+02:00,
36,1989-09-05,,men,,,2264,,Jorge Hernan Tupayachi Llanos,ES,,5,1880,Hernan,,2026-07-15T20:00:38+02:00,
19,2006-11-07,Cohaulila de Zaragoza,men,,,41,,Jorge Jimenez,MX,,0,3006,Jimenez,backhand,2026-07-07T00:05:00+02:00,
24,2002-02-17,,men,,,2113,,Jorge Morales Rocino,ES,,17,983,Morales,,2026-07-13T14:00:39+02:00,
27,1998-12-18,Madrid,men,right,175,90,,Jorge Nieto,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jorge-nieto.webp,5869,9,Nieto,backhand,2026-07-13T14:00:17+02:00,https://fantasypadeltour.com/rankings/17/jorge-nieto
33,1992-12-12,Torrelavega,men,right,174,244,,Jorge Ruiz,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jorge-ruiz.webp,0,3124,Ruiz,backhand,2026-07-07T04:00:10+02:00,https://fantasypadeltour.com/rankings/39/jorge-ruiz
39,1987-07-05,Kontich,men,left,,277,,Joris De Weerdt,BE,,13,1148,De Weerdt,drive,2026-07-13T14:00:41+02:00,https://fantasypadeltour.com/rankings/140/joris-de-weerdt
28,1997-09-19,,men,,,1681,,Joris Zumelzu,FR,,33,681,Zumelzu,,2026-07-13T14:00:33+02:00,
19,2007-06-02,,men,,,1870,,Jorrit Hazebroek,NL,,162,254,Hazebroek,backhand,2026-07-13T14:00:23+02:00,
23,2002-07-23,Haarlem,men,,180,872,,Jorrit Notenboom,NL,,81,407,Notenboom,drive,2026-07-13T14:00:26+02:00,
20,2005-11-27,,men,,,1341,,Jort Nolten,NL,,75,419,Nolten,,2026-07-13T14:00:27+02:00,
32,1993-10-28,,men,,,756,,Jose Alban Paz De La Llave,MX,,48,528,Paz De La Llave,,2026-07-13T14:00:29+02:00,
20,2006-05-30,La Rioja,men,,175,748,,Jose Alberto Funes Ontivero,AR,,64,463,Funes,,2026-07-15T20:04:57+02:00,
23,2003-02-17,Toluca,men,,170,35,,Jose Angel Montoya,MX,,35,649,Montoya,drive,2026-07-13T14:00:32+02:00,
35,1990-11-18,,men,,,2330,,Jose Antonio Canorea Garcia,ES,,8,1474,Canorea,,2026-07-13T14:00:45+02:00,
36,1989-09-01,Badajoz,men,left,183,110,,Jose Antonio Diestro,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jose-antonio-diestro.webp,1509,43,Diestro,drive,2026-07-15T08:05:03+02:00,https://fantasypadeltour.com/rankings/32/jose-antonio-diestro
28,1997-08-28,Málaga,men,,185,321,,Jose Carlos Gaspar,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jose-carlos-gaspar.webp,0,2731,Gaspar,drive,2026-07-07T00:04:31+02:00,
23,2003-03-08,,men,,,2018,,Jose Chamorro Rodriguez,ES,,8,1474,Chamorro,,2026-07-13T14:00:46+02:00,
31,1994-12-03,Murcia,men,,178,239,,Jose David Sanchez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jose-david-sanchez.webp,22,862,Sanchez,backhand,2026-07-13T14:00:37+02:00,
17,2009-05-24,Murcia,men,,180,2038,,Jose Domingo Martinez Garcia,ES,,41,581,Domingo,backhand,2026-07-13T14:00:30+02:00,
18,2007-10-03,Zaragoza,men,,181,1240,,José Enrique Giménez Barcelona,ES,,433,134,Giménez,backhand,2026-07-13T14:00:20+02:00,
19,2006-09-24,,men,,,43,,Jose Gabriel Jimenez Jimenez,ES,,34,670,Jimenez,,2026-07-13T14:00:33+02:00,
22,2004-02-21,Granada,men,left,180,196,,Jose Jimenez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jose-jimenez.webp,2019,33,Jimenez,drive,2026-07-13T14:00:17+02:00,https://fantasypadeltour.com/rankings/67/jose-jimenez
28,1997-12-14,Sevilla,men,left,180,233,,Jose Luis Gonzalez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jose-luis-gonzalez.webp,968,70,Gonzalez,drive,2026-07-13T14:00:18+02:00,https://fantasypadeltour.com/rankings/137/jose-luis-gonzalez
17,2009-03-20,,men,,,2033,,Jose Manuel Lillo Albertos,ES,,28,750,Lillo,,2026-07-13T14:00:35+02:00,
21,2005-01-06,Mérida,men,,180,1925,,Jose Manuel Ortiz Llerena,ES,,154,259,Ortiz,backhand,2026-07-13T14:00:23+02:00,
27,1999-06-08,Puebla,men,,164,23,,Jose Maria Alvarez Torres,MX,,26,787,Alvarez,drive,2026-07-13T14:00:35+02:00,
37,1989-01-10,Lorca,men,right,188,322,,Jose Maria Mouliaa,ES,,0,2731,Mouliaa,backhand,2026-07-07T00:03:43+02:00,https://fantasypadeltour.com/rankings/86/jose-maria-mouliaa
16,2010-03-26,,men,,,929,,Jose Pablo Garza De La Peña,MX,,18,959,Garza,,2026-07-13T14:00:38+02:00,
21,2005-06-17,Ciudad de Mexico,men,,185,143,,Jose Pablo Padilla,MX,,133,286,Padilla,backhand,2026-07-13T14:00:24+02:00,
26,1999-09-09,Granada,men,,175,2134,,Jose Pedro Montalban Martin,ES,,133,286,Montalban,drive,2026-07-13T14:00:24+02:00,
30,1995-09-21,Valencia,men,right,176,91,,Jose Rico,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jose-rico.webp,396,144,Rico,drive,2026-07-13T14:00:20+02:00,https://fantasypadeltour.com/rankings/27/jose-rico
23,2003-06-05,Almansa,men,,182,352,,Jose Roman Martinez Sanchis,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jose-roman-martinez-sanchis.webp,187,233,Roman,backhand,2026-07-13T14:00:22+02:00,
26,2000-06-02,Málaga,men,right,170,236,,Jose Solano Marmolejo,ES,https://storage.googleapis.com/fantasypadeltour/player-api/jose-solano-marmolejo.webp,454,127,Solano,drive,2026-07-15T08:05:02+02:00,https://fantasypadeltour.com/rankings/65/jose-solano-marmolejo
23,2002-10-13,,men,,,2177,,Josh Gilbert,GB,,29,735,Gilbert,,2026-07-13T14:00:34+02:00,
37,1989-07-13,,men,,,769,,Juan Agustin Ordoñez,MX,,10,1329,Ordoñez,,2026-07-13T14:00:44+02:00,
17,2008-07-18,,men,,,2049,,Juan Carlos Gutierrez Guerrero,ES,,77,414,Gutierrez,,2026-07-13T14:00:26+02:00,
26,1999-09-13,,men,,,3,,Juan Carlos Vargas Vera,MX,,15,1052,Vargas,,2026-07-13T14:00:40+02:00,
32,1993-10-20,Buenos Aires,men,left,176,161,,Juan Cruz Belluati,AR,https://storage.googleapis.com/fantasypadeltour/player-api/juan-cruz-belluati.webp,830,84,Belluati,drive,2026-07-15T08:05:02+02:00,https://fantasypadeltour.com/rankings/40/juan-cruz-belluati
20,2006-02-14,Villa Mercedes,men,,184,2305,,Juan Cruz Forastello,AR,,192,229,Forastello,drive,2026-07-13T14:00:22+02:00,
23,2003-06-05,,men,,184,1972,,Juan Figueroa Ayala,ES,,48,528,Figueroa,,2026-07-13T14:00:29+02:00,
26,1999-12-14,,men,,,1752,,Juan Francisco Alarcon Viccini,AR,,5,1880,Alarcon,,2026-07-13T14:00:49+02:00,
23,2002-07-30,Mar del Plata,men,,186,1434,,Juan Ignacio Balzola Galvani,AR,,75,419,Balzola,backhand,2026-07-13T14:00:27+02:00,
21,2004-12-09,Pergamino,men,left,186,255,,Juan Ignacio De Pascual,AR,,1149,52,De Pascual,drive,2026-07-15T08:05:02+02:00,https://fantasypadeltour.com/rankings/162/juan-ignacio-de-pascual
25,2001-05-24,,men,,,25,,Juan Ignacio Franco,AR,,128,299,Franco,,2026-07-13T14:00:24+02:00,
19,2006-09-03,Chacabuco,men,left,185,48,,Juan Ignacio Rubini,AR,https://storage.googleapis.com/fantasypadeltour/player-api/juan-ignacio-rubini.webp,977,68,Rubini,drive,2026-07-15T08:05:03+02:00,https://fantasypadeltour.com/rankings/165/juan-ignacio-rubini
22,2004-04-03,Málaga,men,,180,2034,,Juan Jose Dominguez Cruz,ES,,130,293,Dominguez,backhand,2026-07-13T14:00:24+02:00,
31,1995-01-31,Puerto de Santa María,men,right,184,88,,Juan Lebron,ES,https://storage.googleapis.com/fantasypadeltour/player-api/juan-lebron.webp,7665,5,Lebron,drive,2026-07-13T14:00:17+02:00,https://fantasypadeltour.com/rankings/2/juan-lebron
25,2001-01-22,Castellón de la Plana,men,right,182,153,,Juanlu Esbri,ES,https://storage.googleapis.com/fantasypadeltour/player-api/juanlu-esbri.webp,2300,26,Esbri,backhand,2026-07-14T08:05:02+02:00,https://fantasypadeltour.com/rankings/36/juanlu-esbri
37,1988-07-20,Santiago del Estero,men,,175,10,,Juan Manuel Argañaras,AR,,146,266,Argañaras,backhand,2026-07-13T14:00:23+02:00,
27,1999-04-17,Buenos aires,men,,190,1588,,Juan Manuel Lasgoity,IT,,215,217,Lasgoity,,2026-07-13T14:00:22+02:00,
24,2002-06-29,,men,,,2367,,Juan Manuel Mazzochi,AR,,7,1680,Mazzochi,,2026-07-13T14:00:47+02:00,
38,1988-06-11,La Plata,men,,180,263,,Juan Manuel Restivo,IT,https://storage.googleapis.com/fantasypadeltour/player-api/juan-manuel-restivo.webp,0,2731,Restivo,backhand,2026-07-07T00:03:58+02:00,
26,2000-04-03,,men,,,759,,Juan Manuel Vergara,AR,,5,1880,Vergara,,2026-07-13T14:00:51+02:00,
,,,men,right,,727,,Juan Martín Díaz,ES,,0,2734,Díaz,,2026-07-15T20:03:36+02:00,https://fantasypadeltour.com/rankings/45/juan-martin-diaz
50,1975-11-28,Mar del Plata,men,,184,248,,Juan Martin Diaz Martinez,ES,https://storage.googleapis.com/fantasypadeltour/player-api/juan-martin-diaz-martinez.webp,0,2731,Diaz,drive,2026-07-07T00:04:27+02:00,
45,1980-10-30,Bahía Blanca,men,,180,2408,,Juan Mieres Petruf,ES,,,,Mieres,,2026-07-09T16:02:23+02:00,
22,2003-08-15,Villa Mercedes,men,,185,286,,Juan Pablo Andrada,AR,,111,332,Andrada,drive,2026-07-13T14:00:25+02:00,
29,1996-09-13,,men,,,957,,Juan Pablo Bello,MX,,0,3241,Bello,,2026-07-13T14:01:00+02:00,
22,2003-07-21,Puebla,men,,171,36,,Juan Pablo Castillo,MX,,86,386,Castillo,drive,2026-07-13T14:00:26+02:00,
27,1999-03-27,Córdoba,men,,173,379,,Juan Pablo Dametto,AR,,467,121,Dametto,,2026-07-13T14:00:20+02:00,
26,2000-03-15,Puerto real,men,,184,1230,,Juan Pedro Ramirez Ruiz,ES,,57,491,Ramirez,backhand,2026-07-13T14:00:28+02:00,
31,1994-07-20,,men,,,1838,,Juan Ramiro Irigoitia,AR,,5,1880,Ramiro,,2026-07-13T14:00:50+02:00,
31,1995-02-01,Córdoba,men,right,185,94,,Juan Tello,AR,https://storage.googleapis.com/fantasypadeltour/player-api/juan-tello.webp,3154,17,Tello,backhand,2026-07-13T14:00:17+02:00,https://fantasypadeltour.com/rankings/10/juan-tello
18,2008-06-09,Osuna,men,,166,181,,Juan Zamora Perez,ES,,436,132,Zamora,backhand,2026-07-15T08:05:02+02:00,
34,1991-09-01,,men,,,1362,,Jules Marie,FR,,38,612,Marie,,2026-07-13T14:00:31+02:00,
27,1999-07-10,Cruz del eje,men,,178,330,,Julian Di Bene,IT,,0,2731,Di Bene,backhand,2026-07-07T00:04:09+02:00,
22,2004-04-04,Lanus,men,,176,119,,Julian Lacamoire,AR,,400,143,Lacamoire,drive,2026-07-13T14:00:20+02:00,
26,2000-02-07,Breda,men,,188,184,,Julian Prins,NL,,440,130,Prins,backhand,2026-07-14T08:05:02+02:00,
20,2005-10-28,Perpignan,men,,184,870,,Julien Biron,FR,,119,311,Biron,,2026-07-13T14:00:24+02:00,
29,1997-05-12,Né à Melun,men,,185,120,,Julien Seurin,FR,,332,171,Seurin,drive,2026-07-13T14:00:21+02:00,
33,1993-05-25,,men,,,2504,,Julio Pulido Alegre,ES,,22,862,Pulido,,2026-07-13T14:00:37+02:00,
20,2005-12-29,The Hague,men,,,2511,,Kai Groen,NL,,147,264,Groen,drive,2026-07-13T14:00:23+02:00,
46,1980-02-26,,men,,,2334,,Kai Yuan Chi,TW,,0,3241,Yuan,,2026-07-13T14:01:01+02:00,
47,1978-08-02,,men,,,2288,,Kamel Mouimen,FR,,63,465,Mouimen,,2026-07-13T14:00:28+02:00,
22,2004-06-25,,men,,,1663,,Kamel Zarour,LB,,15,1052,Zarour,,2026-07-13T14:00:40+02:00,
24,2001-11-25,,men,,,1983,,Kamran Ismailov,AZ,,41,581,Ismailov,,2026-07-13T14:00:30+02:00,
31,1995-04-24,,men,,,1950,,Karim Alejandro Mignani Lemos,AR,,7,1680,Mignani,,2026-07-13T14:00:47+02:00,
34,1992-04-01,,men,,,1516,,Karim Beltagi,EG,,15,1052,Beltagi,,2026-07-13T14:00:40+02:00,
31,1995-02-16,Málaga,men,,173,172,,Karlos Rodriguez Vidal,ES,,172,247,Rodriguez,drive,2026-07-13T14:00:23+02:00,
28,1997-08-30,,men,,,1985,,Karol Krawczynski,PL,,31,709,Krawczynski,,2026-07-13T14:00:34+02:00,
31,1995-02-01,,men,,,874,,Kazuki Tomita,JP,,109,335,Tomita,,2026-07-13T14:00:25+02:00,
26,2000-06-16,,men,,,2433,,Kevin Danho,CI,,17,983,Danho,,2026-07-15T04:00:36+02:00,
21,2005-01-11,Chaco,men,,178,383,,Kevin Uriel Kviatkovski,AR,,180,239,Uriel,drive,2026-07-13T14:00:22+02:00,
37,1988-12-07,Doha,men,,177,297,,Khalid Saadon Alkuwari,QA,,3,2310,Saadon,backhand,2026-07-13T14:00:53+02:00,
29,1996-07-24,,men,,,2439,,Khalil Abass,LB,,10,1329,Abass,,2026-07-13T14:00:44+02:00,
41,1985-03-04,,men,,,1647,,Khalil Alex,SN,,13,1148,Alex,,2026-07-13T14:00:41+02:00,
30,1996-05-08,,men,,,1348,,Kilian Jordan,CH,,78,412,Jordan,,2026-07-13T14:00:26+02:00,
22,2004-03-20,,men,,,1292,,Kirill Kolganov,KZ,,27,765,Kolganov,,2026-07-13T14:00:35+02:00,
30,1996-04-09,,men,,,2122,,Klaus Herle-Schmidt,RO,,6,1738,Herle-Schmidt,,2026-07-13T14:00:48+02:00,
18,2008-05-03,,men,,,944,,Koen Hugo Kachanoski Echeverria,MX,,0,3241,Kachanoski,,2026-07-13T14:01:01+02:00,
47,1978-12-13,,men,,,1332,,Ko Momokawa,JP,,29,735,Momokawa,,2026-07-13T14:00:34+02:00,
36,1989-07-26,,men,,,2324,,Kuen Ian Milne,ZA,,0,3241,Ian Milne,,2026-07-13T14:00:56+02:00,
30,1996-06-28,,men,,,2317,,Kun Ye,CN,,10,1329,Ye,,2026-07-13T14:00:44+02:00,
34,1992-02-28,,men,,,1867,,Kwan Lam Vincent Chau,HK,,68,443,Lam Vincent Chau,,2026-07-13T14:00:27+02:00,
20,2005-07-16,,men,,,2326,,Kwok Shun Dasson Chan,HK,,11,1253,Shun,,2026-07-13T14:00:43+02:00,
17,2008-09-27,,men,,,2325,,Kwok Ting Makson Chan,HK,,11,1253,Ting,,2026-07-13T14:00:43+02:00,
22,2003-12-18,,men,,,877,,Lars Du Pree,NL,,102,351,Du Pree,,2026-07-13T14:00:25+02:00,
29,1997-04-08,,men,,,1869,,Lasse Schramm Simonsen,DK,,33,681,Schramm,,2026-07-13T14:00:33+02:00,
27,1999-06-27,,men,,,772,,Lautaro Angelini,AR,,5,1880,Angelini,,2026-07-13T14:00:50+02:00,
21,2004-07-24,San Miguel de Tucumán,men,,181,752,,Lautaro Mambrini,AR,,65,460,Mambrini,drive,2026-07-13T14:00:27+02:00,
23,2002-09-14,,men,,,2373,,Lei Xing,CN,,27,765,Xing,,2026-07-13T14:00:35+02:00,
21,2004-08-11,Posadas Misiones,men,right,190,84,,Leo Augsburger,AR,https://storage.googleapis.com/fantasypadeltour/player-api/leo-augsburger.webp,7077,6,Augsburger,backhand,2026-07-13T14:00:17+02:00,https://fantasypadeltour.com/rankings/115/leo-augsburger
21,2005-01-21,,men,,,1450,,Leonardo Abbate,IT,,51,518,Abbate,,2026-07-13T14:00:29+02:00,
27,1998-08-01,,men,,,849,,Leonardo Ariel Torres,AR,,19,934,Torres,,2026-07-13T14:00:38+02:00,
18,2007-09-13,,men,,,1562,,Leonardo Becker,BR,,11,1253,Becker,,2026-07-13T14:00:43+02:00,
25,2001-05-26,,men,,,1338,,Leonardo Bulgarini,IT,,24,824,Bulgarini,,2026-07-13T14:00:36+02:00,
24,2002-05-30,San Francisco,men,,190,229,,Leonardo Yob,AR,,257,199,Yob,drive,2026-07-13T14:00:21+02:00,
17,2008-12-18,Málaga,men,,184,658,,Leon David Ruiz Shannon,ES,,114,326,Ruiz,,2026-07-13T14:00:24+02:00,
21,2004-07-29,,men,,,1289,,Leonid Poliakov,RU,,119,311,Poliakov,,2026-07-13T14:00:24+02:00,
31,1995-06-14,Boras,men,,197,2184,,Linus Frost,SE,,22,862,Frost,backhand,2026-07-13T14:00:37+02:00,
27,1998-12-30,,men,,,2216,,Linus Isaksson,SE,,16,1008,Isaksson,,2026-07-13T14:00:40+02:00,
19,2007-06-18,,men,,,1878,,Lluis Miro Garrido,ES,,38,612,Miro,,2026-07-13T14:00:31+02:00,
23,2002-11-04,,men,,,1872,,Lok Hei Jamie Yau,HK,,53,507,Hei Jamie Yau,,2026-07-13T14:00:28+02:00,
28,1998-07-01,,men,,,2543,,Lok Pui Lawrence Lo,HK,,17,983,Pui Lawrence Lo,,2026-07-13T14:00:39+02:00,
20,2006-04-10,,men,,,1525,,Lorenzo Bogarin,IT,,68,443,Bogarin,,2026-07-13T14:00:27+02:00,
19,2007-05-18,,men,,,2069,,Lorenzo Chionna,IT,,98,357,Chionna,,2026-07-13T14:00:25+02:00,
38,1987-12-25,Chieti,men,,190,194,,Lorenzo Di Giovanni,IT,https://storage.googleapis.com/fantasypadeltour/player-api/lorenzo-di-giovanni.webp,275,191,Di Giovanni,backhand,2026-07-13T14:00:21+02:00,
21,2004-11-04,,men,,,1843,,Lorenzo Mancini,IT,,63,465,Mancini,,2026-07-13T14:00:28+02:00,
20,2006-06-08,,men,,,2024,,Lorenzo Yob,AR,,20,912,Yob,,2026-07-13T14:00:38+02:00,
24,2002-06-03,,men,,,1987,,Louie Harris,GB,,139,279,Harris,,2026-07-13T14:00:23+02:00,
32,1994-06-08,,men,,,2458,,Louis Jarrold,IE,,17,983,Jarrold,,2026-07-13T14:00:39+02:00,
20,2006-03-15,,men,,,2295,,Louis Jover,FR,,46,547,Jover,,2026-07-13T14:00:29+02:00,
24,2002-01-25,,men,,,1737,,Luan Krige,ZA,,19,934,Krige,,2026-07-13T14:00:38+02:00,
15,2010-08-05,,men,,,1544,,Luca Formigheri,BR,,9,1406,Formigheri,,2026-07-13T14:00:44+02:00,
25,2000-09-23,,men,,,1914,,Lucas Allemandi,AR,,50,523,Allemandi,,2026-07-13T14:00:29+02:00,
22,2004-05-11,,men,,,2041,,Luca Santino Cortese,AR,,62,468,Santino,,2026-07-13T14:00:28+02:00,
17,2009-04-08,,men,,,1543,,Lucas Bareño Nieto,BR,,14,1100,Bareño,,2026-07-13T14:00:41+02:00,
28,1997-08-18,Bento Gonçalves,men,right,165,76,,Lucas Bergamini,BR,https://storage.googleapis.com/fantasypadeltour/player-api/lucas-bergamini.webp,3804,15,Bergamini,drive,2026-07-13T14:00:17+02:00,https://fantasypadeltour.com/rankings/34/lucas-bergamini
31,1995-06-13,Alegrete,men,right,179,72,,Lucas Campagnolo,BR,https://storage.googleapis.com/fantasypadeltour/player-api/lucas-campagnolo.webp,3104,19,Campagnolo,drive,2026-07-13T14:00:17+02:00,https://fantasypadeltour.com/rankings/18/lucas-campagnolo
27,1999-04-13,Corrientes,men,,183,1590,,Lucas Danuzzo,AR,,40,588,Danuzzo,drive,2026-07-13T14:00:30+02:00,
22,2003-08-11,,men,,,2068,,Lucas De La Rosa Brotons,ES,,29,735,De La Rosa Brotons,,2026-07-13T14:00:34+02:00,
22,2004-06-14,,men,,,1423,,Lucas Fernandes,BR,,35,649,Fernandes,,2026-07-13T14:00:32+02:00,
26,2000-04-12,,men,,,871,,Lucas Filippini,FR,,21,889,Filippini,,2026-07-13T14:00:37+02:00,
27,1998-09-08,,men,,,960,,Lucas Franco Rodriguez,AR,,35,649,Franco,,2026-07-13T14:00:32+02:00,
19,2006-08-04,,men,,,2027,,Lucas Gonzalez Bueno,AR,,10,1329,Gonzalez,,2026-07-13T14:00:44+02:00,
32,1993-08-04,,men,,,1755,,Lucas Jayme Elias,MX,,5,1880,Jayme,,2026-07-13T14:00:49+02:00,
24,2001-10-10,,men,,,1913,,Lucas Mañero Cervo Baeza,ES,,111,332,Mañero,,2026-07-13T14:00:25+02:00,
19,2006-11-23,,men,,,1493,,Lucas Miranda Santos,ES,,77,414,Miranda,,2026-07-13T14:00:26+02:00,
20,2006-05-10,,men,,,2509,,Lucas Orduña Dejoz,ES,,73,426,Orduña,,2026-07-13T14:00:27+02:00,
18,2007-12-02,,men,,,1368,,Lucas Pillon,FR,,111,332,Pillon,,2026-07-13T14:00:25+02:00,
19,2006-12-06,,men,,,2286,,Lucas Potel,FR,,14,1100,Potel,,2026-07-13T14:00:41+02:00,
16,2009-10-12,,men,,,1549,,Lucca Carlesso,BR,,14,1100,Carlesso,,2026-07-13T14:00:40+02:00,
57,1968-11-22,,men,,,2103,,Lucian Eugen Perescu,RO,,5,1880,Eugen,,2026-07-13T14:00:49+02:00,
32,1993-09-16,Quilmes,men,left,184,152,,Luciano Capra,AR,https://storage.googleapis.com/fantasypadeltour/player-api/luciano-capra.webp,894,78,Capra,drive,2026-07-15T08:05:02+02:00,https://fantasypadeltour.com/rankings/15/luciano-capra
23,2003-03-28,Quilmes,men,,177,839,,Luciano Miguel Piñero,AR,,14,1100,Piñero,,2026-07-13T14:00:41+02:00,
24,2001-09-03,Buenos Aires,men,,174,332,,Luciano Puppo,AR,,394,145,Puppo,backhand,2026-07-13T14:00:20+02:00,
33,1992-09-17,,men,,,2422,,Ludovic Cancel,FR,,5,1880,Cancel,,2026-07-13T14:00:49+02:00,
24,2002-03-22,,men,,,2287,,Ludovic Hutzemakers,BE,,29,735,Hutzemakers,,2026-07-13T14:00:34+02:00,
18,2008-06-19,Hörby,men,,182,2218,,Ludvig Jönsson,SE,,12,1231,Jönsson,,2026-07-13T14:00:42+02:00,
